date,source,url,currency,title,snippet
2026-03-05,FXStreet,https://www.fxstreet.com/news/boe-dmp-survey-uk-firms-anticipate-easing-inflation-improved-employment-outlook-202603051025,GBP,"BoE DMP Survey: UK firms anticipate easing inflation, improved employment outlook","The Bank of England (BoE) released the results of its February Decision Maker Panel (DMP) survey on Thursday, based on responses from 2,042 Chief Financial Officers of UK firms collected between February 6 and February 20."
2026-03-05,MarketWatch,https://www.marketwatch.com/story/a-piece-of-hollywood-history-gorgeous-palm-springs-estate-once-owned-by-cary-grant-listed-for-12-7-million-e2a312f5?mod=mw_rss_topstories,GBP,A piece of Hollywood history: Gorgeous Palm Springs estate once owned by Cary Grant listed for $12.7 million,"Known as Villa Paradiso, the sprawling Spanish Revival compound holds a special place in the actor’s family history, having served as his favorite retreat for many years."
2026-03-05,Yahoo Finance,https://finance.yahoo.com/news/iran-conflict-could-turn-canada-010000187.html,CAD,Iran Conflict Could Turn Canada Into the Market’s Most Reliable Oil Supplier,
2026-03-05,ForexLive,https://investinglive.com/news/china-further-outlines-five-year-plan-says-to-implement-more-proactive-macro-policies-20260305/,CNY,"China further outlines five-year plan, says to implement more proactive macro policies","Will enhance the coordination of fiscal and monetary policyTo optimise the structure of fiscal expenditureWill keep liquidity ample, improve sustainability of government financesTo keep exchange rate basically stable, enhance flexibility of the yuanWill release the full potential of services consumptionWill boost effective investment, balance attraction of foreign investmentTo greatly boost self-reliance in science and technologyWill boost high quality development of real estateTo promote health"
2026-03-05,ForexLive,https://investinglive.com/news/china-floats-some-tax-changes-20260305/,CNY,China floats some tax changes,"Chinese stocks are up more than 1% today after the National People's Congress revealed growth targets and some government priorities but now we're getting some details. Chinese consumer stocks are laggards so far, up around 0.5% but we're getting some notable headlines from the state planner now:Will improve the local tax systemWill better leverage new policy-backed financial instruments and replenish the capital of major projectsWill move consumption tax collection for some items down towards p"
2026-03-05,ForexLive,https://investinglive.com/news/china-five-year-plan-calls-for-more-proactive-fiscal-policy-20260305/,CNY,China five-year plan calls for more proactive fiscal policy,"The China National People's Congress kicks off today and the five-year growth targets and plan are out, with Reuters obtaining a copy.2026 GDP target set at 4.5% to 5%CPI target set at around 2%Growth rate set for 'reasonable rate' for the next five yearsWill set 2026 budget deficit at 4% of GDPPlan will stick to strategic aim of expanding domestic demandWill implement more proactive fiscal policyUnchanged quote on local government special bondsWill set up efforts to improve people's livelihoods"
2026-03-05,FXStreet,https://www.fxstreet.com/news/china-pragmatic-growth-stance-and-fx-stability-td-securities-202603050912,CNY,China: Pragmatic growth stance and FX stability – TD Securities,"TD Securities’ Senior Macro Strategist Alex Loo says Chinese policymakers have set a modest 2026 GDP growth target of 4.5–5.0%, with TD forecasting 4.6%. The Budget keeps fiscal policy accommodative but avoids a repeat of 2025’s large impulse."
2026-03-05,Yahoo Finance,https://finance.yahoo.com/news/chinas-factory-activity-expands-quickest-015522109.html,CNY,"China's factory activity expands at quickest pace in over 5 years, private PMI shows",
2026-03-05,ForexLive,https://investinglive.com/news/us-futures-bounce-back-up-again-dollar-pares-gains-on-the-day-too-20260305/,USD,"US futures bounce back up again, dollar pares gains on the day too","The volatile trading continues on the week and it's tough to hold any intraday convictions. S&P 500 futures were down by as much as 0.5% earlier on but have now climbed back up to pare losses to be up 0.1% on the day.The only plausible headline I'm seeing that ties closely is one reported by Sky News Arabia, in citing Iran's foreign ministry as to saying that they might consider abandoning its nuclear program ""if the US makes an attractive enough alternative offer"".Quite frankly, the odds of tha"
2026-03-05,ForexLive,https://investinglive.com/news/iran-is-ready-to-abandon-its-nuclear-program-if-the-us-makes-a-satisfactory-offer-20260305/,USD,Iran is ready to abandon its nuclear program if the US makes a satisfactory offer,"Sky News Arabia reported that Iran's Deputy Foreign Minister said ""Iran is ready to abandon its nuclear program on condition that the United States presents a satisfactory alternative offer"".Yesterday, we got the news that Iran has been secretly contacting the US to reach a deal and end the conflict, although Iran dismissed those reports as fake news. These are clear signs of de-escalation, and we might just need the US or Israel saying that they reached their objectives to see the markets cheer"
2026-03-05,ForexLive,https://investinglive.com/news/investinglive-asia-pacific-market-news-wrap-big-bounce-in-korean-stocks-oil-climbs-again-20260305/,USD,investingLive Asia-pacific market news wrap: Big bounce in Korean stocks. Oil climbs again,"China five-year plan calls for more proactive fiscal policyChina to continue 'moderately loose' monetary policyIran denies that messages were sent to the US about negotiationsChina floats some tax changesA federal trade-court judge ordered a swift repayment of tariffs. Why it mattersAustralian January goods trade balance +2.631B vs +3.90B expectedMarkets:Korean Kospi +8.6%Nikkei 225 +1.6%S&P 500 futures -0.2%WTI crude oil up $2.51 to $77.21US 10-year yields up 3 bps to 4.11%USD leads, AUD lagsEy"
2026-03-05,ForexLive,https://investinglive.com/news/a-federal-trade-court-judge-ordered-a-swift-repayment-of-tariffs-why-it-matters-20260305/,USD,A federal trade-court judge ordered a swift repayment of tariffs. Why it matters,"Well, this is moving faster than anyone expected.A federal trade court judge just told the Trump administration to start cutting checks — ordering refunds on the massive pile of tariffs the Supreme Court struck down last month. This is a significant potential bit of stimulus for the US economy as it relates to $130 billion. Judge Eaton isn't in the mood to wait around. The the Manhattan-based Court of International Trade judge issued a written order directing the administration to begin the proc"
2026-03-05,ForexLive,https://investinglive.com/news/white-house-submits-nomination-of-kevin-warsh-for-fed-chair-to-senate-20260304/,USD,White House submits nomination of Kevin Warsh for Fed Chair to Senate,"The White House has submitted the nomination of Kevin Warsh for the Fed chair to the SenateRecall, it was announced on January 30, 2026 that Kevin Warsh would be nominated as the next Federal Reserve Chair.January 30, 2026: President Donald Trump announced his intention to nominate Warsh to succeed Jerome Powell when Powell’s term as chair ends in May 2026.The nomination still requires U.S. Senate confirmation before Warsh can officially assume the role.Warsh previously served as a Federal Reser"
2026-03-05,FXStreet,https://www.fxstreet.com/news/usd-safe-haven-bid-on-middle-east-tensions-and-strong-data-societe-generale-202603051131,USD,USD: Safe‑haven bid on Middle East tensions and strong data – Societe Generale,"Societe Generale analysts say macro data have been overshadowed by Middle East (ME) risks, with investors likely to seek safety in Dollar and Swiss Franc into the weekend absent de‑escalation."
2026-03-05,FXStreet,https://www.fxstreet.com/news/usd-inr-plummets-at-open-as-rbi-intervenes-to-support-indian-rupee-202603050555,USD,USD/INR stays near day's low amid RBI's intervention,The Indian Rupee (INR) snaps a five-day losing streak against the US Dollar (USD) on Thursday.
2026-03-05,FXStreet,https://www.fxstreet.com/news/iran-is-ready-to-abandon-nuclear-program-on-a-rewarding-us-offer-sky-news-arabia-202603050933,USD,Iran ready to abandon nuclear program on a rewarding US offer – Sky News Arabia,Sky News Arabia reported on Thursday that Iran's Deputy Foreign Minister said that Iran is ready to abandon its nuclear program on the condition that the United States presents a rewarding alternative offer.
2026-03-05,FXStreet,https://www.fxstreet.com/news/silver-price-today-silver-rises-according-to-fxstreet-data-202603050930,USD,"Silver price today: Silver rises, according to FXStreet data","Silver prices (XAG/USD) rose on Thursday, according to FXStreet data. Silver trades at $84.52 per troy ounce, up 1.62% from the $83.18 it cost on Wednesday."
2026-03-05,FXStreet,https://www.fxstreet.com/news/fed-rate-cut-odds-repriced-with-strong-data-deutsche-bank-202603050832,USD,Fed: Rate cut odds repriced with strong data – Deutsche Bank,Deutsche Bank strategists highlight that markets are pricing out early Federal Reserve easing following strong ISM Services and ADP private payrolls data.
2026-03-05,FXStreet,https://www.fxstreet.com/news/gold-rises-as-safe-haven-demand-increases-on-iran-war-202603050339,USD,Gold remains stronger on safe-haven flows due to Middle East war,Gold price (XAU/USD) extends its gains for the second successive session on Thursday as traders seek safety amid the ongoing war in the Middle East.
2026-03-05,FXStreet,https://www.fxstreet.com/news/usd-safe-haven-debate-and-conflict-premium-td-securities-202603050732,USD,USD: Safe-haven debate and conflict premium – TD Securities,"TD Securities strategists Jayati Bharadwaj and Linda Cheng argue the US Dollar can behave like a safe haven again due to the nature of the current shock, even if it is no longer an effortless one."
2026-03-05,NewsAPI (Ibtimes.com.au),https://www.ibtimes.com.au/forex-markets-volatile-geopolitical-tensions-middle-east-drive-dollar-strength-1862625,USD,Forex Markets Volatile as Geopolitical Tensions in Middle East Drive Dollar Strength,"The forex market remained highly volatile Wednesday as escalating conflict between the United States, Israel, and Iran continued to dominate sentiment, boosting the U.S. dollar as a safe-haven currency while pressuring risk-sensitive pairs amid surging oil pr…"
2026-03-05,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/markets/forex/rupee-slumps-to-all-time-low-of-9216-against-us-dollar/article70703060.ece,USD,Rupee slumps to all-time low of 92.16 against US dollar,"Forex traders said the dollar index crossed 98 levels on the risk-off situation prevailing all around the globe amid the US-Iran crisis, further pressurizing the rupee"
2026-03-05,NewsAPI (Financial Post),https://financialpost.com/pmn/business-pmn/gold-advances-as-dip-buyers-enter-market-despite-dollar-strength,USD,Gold Advances as Dip-Buyers Enter Market Despite Dollar Strength,"Gold advanced, recovering some of the losses in the previous session, as dip-buyers entered a market fraught with risk on the fifth day of war in the Middle East."
2026-03-05,NewsAPI (Financial Post),https://financialpost.com/commodities/gold-advances-dip-buyers-enter-market,USD,Gold advances as dip-buyers enter market despite dollar strength,"'If you’ve got high inflation, gold works. If you’ve got deflation, gold works. The worst thing for gold is a stable economic environment'"
2026-03-05,NewsAPI (newsBTC),http://www.newsbtc.com/analysis/doge/dogecoin-doge-under-strain-0-10/,USD,"Dogecoin (DOGE) Under Strain, Sellers Eye Another Leg Lower",Dogecoin started a fresh decline below the $0.0950 zone against the US Dollar. DOGE is now consolidating losses and might face hurdles near $0.0920 and $0.0932. DOGE price started a fresh decline below the $0.0950 level. The price is trading below the $0.0935…
2026-03-05,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/markets/forex/rupee-breaches-the-92usd-mark-amid-intensifying-west-asia-conflict/article70702079.ece,USD,Rupee breaches the 92/USD mark amid intensifying West Asia conflict,The Indian currency opened 56 paise weaker at 92.05 against the Dollar (previous close: 91.49) and is currently trading at 92.1725
2026-03-05,NewsAPI (BusinessLine),https://www.thehindubusinessline.com/economy/west-asia-war-oil-shock-drives-up-currency-hedging-cost-for-indian-importers/article70702740.ece,USD,West Asia war oil shock drives up currency hedging cost for Indian importers,"One-month implied volatility climbed to 5.6%, the ‌highest ⁠since May 2025, while the implied ⁠interest rate on the one-year dollar/rupee forward premium rose 8 basis points to 2.87%"
2026-03-05,NewsAPI (Khabarhub.com),https://english.khabarhub.com/2026/04/537497/,USD,"Gold price drops by Rs 11,000 per tola","KATHMANDU: The price of gold witnessed a sharp decline in the domestic market on Wednesday, falling by Rs 11,000 per tola compared to Tuesday. According to the Federation of Nepal Gold and Silver Dealers’ Association, the price of fine gold has been fixed at …"
2026-03-05,FXStreet,https://www.fxstreet.com/news/sweden-oil-risks-temper-rate-cut-hopes-nomura-202603051108,SEK,Sweden: Oil risks temper rate-cut hopes – Nomura,"Nomura analysts note that Swedish CPIF and CPIF ex-energy inflation surprised to downside for a fourth month in February, with both measures slightly below levels historically consistent with the 2% target. Goods, especially clothing, drove the miss."
2026-03-05,FXStreet,https://www.fxstreet.com/news/pln-nbp-cuts-but-zloty-downside-limited-ing-202603050944,SEK,PLN: NBP cuts but zloty downside limited – ING,"ING’s Frantisek Taborsky reports that the National Bank of Poland cut rates by 25bps to 3.75% despite global volatility, with forecasts showing inflation near target by 2028 and solid growth."
2026-03-05,ForexLive,https://investinglive.com/news/eurozone-january-retail-sales-01-vs-03-mm-expected-20260305/,EUR,Eurozone January retail sales -0.1% vs +0.3% m/m expected,"Prior -0.5%; revised to +0.2%The breakdown shows an increase in retail sales for food, drinks, tobacco (+0.3%), offset by a decline in sales for non-food products (-0.2%) and automotive fuel in specialised stores (-1.1%). But relative to the same month last year, euro area retail sales is at least seen up 2.0%. The monthly trend: This article was written by Justin Low at investinglive.com."
2026-03-05,ForexLive,https://investinglive.com/news/what-are-the-main-events-for-today-20260305/,EUR,What are the main events for today?,"EUROPEAN SESSIONIn the European session, we don't have much on the agenda other than a couple of low tier releases like the construction PMIs and Eurozone retail sales. None of the data is going to change anything for the respective central banks or the market as the focus remains on the US-Iran war and increasing energy prices. AMERICAN SESSIONIn the American session, the main highlight is the US Jobless Claims data. Initial Claims are expected at 215K vs 212K prior, while Continuing Claims are"
2026-03-05,ForexLive,https://investinglive.com/news/investinglive-americas-fx-news-wrap-4-mar-markets-ignoring-geopolitical-risks-data-beat-20260304/,EUR,investingLive Americas FX news wrap 4 Mar: Markets ignoring geopolitical risks. Data beat.,"Major US stock indices close higher as the market discounts the geopolitical risksBitcoin blasts through Key resistance. 38.2% retracement at $74,400 in sightFed Beige Book: Overall economic activity increased at a slight/ moderate paceEuropean indices rebound after two days of sharp declinesWhite House submits nomination of Kevin Warsh for Fed Chair to SenateEIA Crude oil inventories 3.475M vs 2.305M estimateISM non-manufacturing PMI for February 56.1 versus 53.5 estimateS&P Global composite PM"
2026-03-05,ForexLive,https://investinglive.com/news/european-indices-rebound-after-two-days-of-sharp-declines-20260304/,EUR,European indices rebound after two days of sharp declines,"After most of the major European indices stretch to new cycle Heisler record highs at the end of last week, the today selloff on the back of the Iranian war was harsh. Looking at the percentage changes from the highs to the low prices reach yesterday shows:German DAX -7.10%France's CAC -6.43%UKs FTSE 100 -4.84%Spain's Ibex -9.0%Italy'sFTSE MIB - 7.60%Yesterday, the price rebounded to the close, today that momentum has continued with solid gains to the upside.Looking at the closing levels:German "
2026-03-05,FXStreet,https://www.fxstreet.com/news/eur-jpy-declines-as-safe-haven-demand-supports-yen-euro-faces-mixed-signals-202603051105,EUR,"EUR/JPY declines as safe-haven demand supports Yen, Euro faces mixed signals","EUR/JPY edges lower around 182.60 on Thursday at the time of writing, down 0.14% on the day, as the pair remains under pressure while the Japanese Yen (JPY) benefits from renewed safe-haven demand amid geopolitical crisis."
2026-03-05,FXStreet,https://www.fxstreet.com/news/eur-usd-recovers-early-losses-as-iran-expresses-willingness-for-truce-202603051049,EUR,EUR/USD recovers early losses as Iran expresses willingness for truce,"The EUR/USD pair claws back a majority of its early losses and rises to near 1.1625 during the European trading session on Thursday, but is still marginally down."
2026-03-05,FXStreet,https://www.fxstreet.com/news/ecbs-rehn-should-avoid-being-overly-optimistic-about-duration-of-iran-conflict-202603051021,EUR,ECB's Rehn: Should avoid being overly optimistic about duration of Iran conflict,"European Central Bank (ECB) official and Finnish Central Bank Governor Olli Rehn said during European trading hours on Thursday that the war between the United States (US), Iran, and Israel is expected to raise inflation in the near term."
2026-03-05,FXStreet,https://www.fxstreet.com/news/eurozone-retail-sales-unexpectedly-drops-01-mom-in-january-202603051007,EUR,Eurozone Retail Sales unexpectedly drops 0.1% MoM in January,"Eurozone Retail Sales, a key measure of consumer spending, surprisingly falls by 0.1% month-on-month (MoM) in January, while it was expected to grow 0.3%. In December, the consumer spending measure rose by 0.2%, revised positive from -0.5%."
2026-03-05,FXStreet,https://www.fxstreet.com/news/euro-area-labour-market-strength-and-gradual-cooling-danske-bank-202603050930,EUR,Euro area: Labour market strength and gradual cooling – Danske Bank,"Danske Research Team highlights that Euro area unemployment fell to a record-low 6.1% in January, mainly in Italy, Spain and France, which could be seen as hawkish for the ECB."
2026-03-05,FXStreet,https://www.fxstreet.com/news/eur-cad-falls-to-near-15850-due-to-higher-oil-prices-202603050930,EUR,EUR/CAD falls to near 1.5850 due to higher Oil prices,"EUR/CAD resuming its losing streak after a flat session, trading around 1.5850 during the European hours on Thursday."
2026-03-05,FXStreet,https://www.fxstreet.com/news/eur-gbp-steadies-near-08700-ahead-of-eurozone-retail-sales-data-202603050906,EUR,EUR/GBP steadies near 0.8700 ahead of Eurozone Retail Sales data,"EUR/GBP moves sideways after registering gains in the previous session, trading around 0.8700 during the Asian hours on Thursday. The currency cross remains subdued ahead of the Eurozone Retail Sales data release later in the day."
2026-03-05,FXStreet,https://www.fxstreet.com/news/eurozone-gas-shock-challenges-ecb-path-bny-202603050853,EUR,Eurozone: Gas shock challenges ECB path – BNY,BNY strategist Geoff Yu argues that the sharp repricing of European natural gas futures has significantly overshot assumptions embedded in recent ECB staff projections.
2026-03-05,FXStreet,https://www.fxstreet.com/news/japanese-yen-turns-upside-down-against-us-dollar-as-dovish-fed-bets-recede-202603050845,EUR,Japanese Yen turns upside down against US Dollar as dovish Fed bets recede,The Japanese Yen (JPY) gives back its early gains and turns negative against the US Dollar (USD) during the European trading session on Thursday. The USD/JPY pair rises to near 157.35 as the US Dollar resumes its upside journey after a corrective move.
2026-03-05,FXStreet,https://www.fxstreet.com/news/gbp-sterling-outperforms-on-positioning-ing-202603050808,EUR,GBP: Sterling outperforms on positioning – ING,"Chris Turner at ING notes that despite broad Dollar strength, the Pound has outperformed the Euro, with EUR/GBP dropping sharply during a recent deleveraging phase. He attributes this to stretched positioning and reduced expectations for Bank of England easing."
2026-03-05,FXStreet,https://www.fxstreet.com/news/usd-cad-price-forecast-hand-holds-20-day-ema-amid-us-iran-war-202603050805,EUR,USD/CAD Price Forecast: Hand holds 20-day EMA amid US-Iran war,The USD/CAD pair trades flat at around 1.3645 during the European trading session on Thursday. The Loonie pair consolidates as the recovery move in the US Dollar (USD) after a slight correction has offset the strength in the Canadian Dollar.
2026-03-05,FXStreet,https://www.fxstreet.com/news/eur-usd-oil-driven-terms-of-trade-support-dollar-commerzbank-202603050753,EUR,EUR/USD: Oil-driven terms of trade support Dollar – Commerzbank,Commerzbank’s Michael Pfister revisits international trade theory to explain why higher Oil prices and the US status as a net Oil exporter are supportive for the Dollar against the Euro.
2026-03-05,FXStreet,https://www.fxstreet.com/news/aud-usd-price-forecast-trades-around-07050-after-breaking-below-nine-day-ema-202603050741,EUR,AUD/USD Price Forecast: Trades around 0.7050 after breaking below nine-day EMA,"AUD/USD pares its recent gains from the previous session, trading around 0.7050 during the early European hours on Thursday. The technical analysis of the daily chart indicates that the pair is remaining within the ascending channel pattern, indicating that bullish bias prevails."
2026-03-05,FXStreet,https://www.fxstreet.com/news/ecbs-villeroy-the-duration-of-iran-war-will-determine-impact-on-prices-202603050714,EUR,ECB’s Villeroy: The duration of Iran war will determine impact on prices,"European Central Bank (ECB) Governing Council (GC) member and Bank of France Governor, François Villeroy de Galhau, assures investors that the central bank is closely tracking energy prices and markets amid the war in the Middle East in his comments during European trading hours on Thursday."
2026-03-05,FXStreet,https://www.fxstreet.com/news/new-zealand-dollar-weakens-below-05950-amid-persistent-geopolitical-risks-202603050706,EUR,New Zealand Dollar weakens below 0.5950 amid persistent geopolitical risks,The NZD/USD pair trades in negative territory around 0.5920 during the early European trading hours on Thursday. The New Zealand Dollar (NZD) softens against the Greenback on escalating conflict in the Middle East.
2026-03-05,FXStreet,https://www.fxstreet.com/news/european-gas-upside-risks-build-on-russian-supply-threat-ing-202603050650,EUR,European gas: Upside risks build on Russian supply threat – ING,"ING’s Warren Patterson and Ewa Manthey warn that European gas faces growing upside risks after President Putin signalled Russia could redirect gas away from the EU, just as global LNG flows from the Persian Gulf are disrupted."
2026-03-05,Yahoo Finance,https://finance.yahoo.com/news/eurodry-edry-reports-profitable-q4-152016059.html,EUR,EuroDry (EDRY) Reports Profitable Q4 with Surging Adjusted EBITDA,
2026-03-05,ForexLive,https://investinglive.com/news/australian-trade-balance-highlights-a-light-asia-pacific-calendar-eyes-on-korea-20260304/,AUD,Australian trade balance highlights a light Asia-Pacific calendar. Eyes on Korea,"The Asia-Pacific economic calendar has only one highlight today and that's the Australian January trade balance in goods report. The consensus is a surplus of A$3.9 billion, in a solid improvement from +$3.337 billion in December.Yesterday's price action in AUD was strange as it was a laggard despite the stronger GDP number. I tend to think the drop in gold prices and rout in mining stocks might have discouraged some of the thinking around an investment boom. Naturally, all eyes remain on the Mi"
2026-03-05,NewsAPI (The Times of India),https://timesofindia.indiatimes.com/tv/news/hindi/the-50-ridhi-dogra-discusses-her-bond-with-siwet-tomar-with-yuvika-choudhary-says-my-last-2-3-years-were-very-difficult-was-cut-off-/articleshow/128991790.cms,AUD,"The 50: Ridhi Dogra discusses her bond with Siwet Tomar with Yuvika Choudhary; says 'My last 2-3 years were very difficult, was cut off...'","During an intimate conversation on 'The 50', Ridhi Dogra opened up to Yuvika Chaudhary about her experiences with Siwet. Ridhi was taken aback by Siwet's warm gestures, especially after enduring a rough patch marked by solitude. She revealed her wish to embra…"
2026-03-05,NewsAPI (GlobeNewswire),https://www.globenewswire.com/news-release/2026/03/04/3249202/0/en/George-Weston-Limited-Reports-Adjusted-Diluted-Net-Earnings-Per-Common-Share-Growth-of-15-2-in-the-Fourth-Quarter.html,AUD,George Weston Limited Reports Adjusted Diluted Net Earnings Per Common Share Growth of 15.2% in the Fourth Quarter,"TORONTO, March 04, 2026 (GLOBE NEWSWIRE) -- George Weston Limited (TSX: WN) (“GWL” or the “Company”) today announced its consolidated unaudited results for the 13 weeks ended December 31, 2025(2)."
2026-03-05,NewsAPI (Financial Post),https://financialpost.com/globe-newswire/george-weston-limited-reports-adjusted-diluted-net-earnings-per-common-share-growth-of-15-2-in-the-fourth-quarter,AUD,George Weston Limited Reports Adjusted Diluted Net Earnings Per Common Share Growth of 15.2% in the Fourth Quarter,"TORONTO, March 04, 2026 (GLOBE NEWSWIRE) — George Weston Limited (TSX: WN) (“GWL” or the “Company”) today announced its consolidated unaudited results for the 13 weeks ended December 31, 2025(2). GWL’s 2025 Annual Report includes the Company’s audited annual …"
