date,source,url,currency,title,generator_id,predicted_direction,predicted_magnitude,confidence,pair_context,reasoning
2026-03-07,,https://www.fxstreet.com/news/forecasting-the-upcoming-week-middle-east-war-boosts-oil-nfp-miss-shakes-us-dollar-202603061842,USD,"Forecasting the upcoming week: Middle East war boosts Oil, NFP miss shakes US Dollar",llm-sentiment-v1,bearish,medium,0.8,,"The article mentions the Middle East crisis escalating into an all-out war, which is likely to boost oil prices and negatively impact the US dollar. Additionally, the article mentions a miss in the Non-Farm Payrolls (NFP) report, which is a key economic indicator and could weigh on the US dollar."
2026-03-07,,https://www.fxstreet.com/news/silver-price-forecast-xag-usd-range-bound-as-rsi-holds-near-50-and-macd-flattens-202603061834,USD,Silver Price Forecast: XAG/USD range-bound as RSI holds near 50 and MACD flattens,llm-sentiment-v1,bullish,small,0.7,XAG/USD,"XAG/USD: Inverse signal for quote currency - The article mentions that the US Dollar (USD) eased following softer-than-expected US Nonfarm Payrolls (NFP) data, which suggests a bearish sentiment for the USD. However, the impact is expected to be small as the article also notes that the white metal (XAG/USD) remains on track for its first weekly decline in three weeks."
2026-03-07,,https://www.fxstreet.com/news/feds-collins-fed-policy-is-well-positioned-202603061833,USD,Fed’s Collins: Fed policy is well positioned,llm-sentiment-v1,neutral,small,0.7,,"The article suggests that the Fed is not in a hurry to cut interest rates further, indicating a neutral stance on monetary policy. This is neither strongly bullish nor bearish for the USD."
2026-03-07,,https://www.fxstreet.com/news/crude-oil-explodes-higher-as-strait-of-hormuz-crisis-deepens-202603061830,USD,Crude Oil explodes higher as Strait of Hormuz crisis deepens,llm-sentiment-v1,bearish,medium,0.8,,"The article focuses on the surge in crude oil prices, which is typically negative for the US dollar as it increases inflationary pressures and reduces the purchasing power of the currency. The significant 11% jump in WTI crude oil suggests a substantial impact on the broader market sentiment, which is likely to weigh on the US dollar."
2026-03-07,,https://www.fxstreet.com/news/nzd-usd-price-forecast-hold-above-200-day-sma-kiwi-approaches-05900-202603061804,USD,"NZD/USD Price Forecast: Hold above 200-day SMA, Kiwi approaches 0.5900",llm-sentiment-v1,bullish,small,0.7,NZD/USD,"NZD/USD: Inverse signal for quote currency - The article discusses the New Zealand Dollar (NZD) rising against the US Dollar (USD), which implies a bearish sentiment for the USD. The article notes that the NZD/USD pair is holding above the 200-day Simple Moving Average, suggesting a potential bullish trend for the NZD and a corresponding bearish trend for the USD."
2026-03-07,,https://www.fxstreet.com/news/feds-miran-fed-typically-does-not-respond-to-oil-prices-202603061749,USD,Fed’s Miran: Fed typically does not respond to oil prices,llm-sentiment-v1,bearish,medium,0.8,,"The article suggests that the Fed governor is hesitant to read too much into one month's job report and is biased towards a more dovish policy, which is generally bearish for the US dollar."
2026-03-07,,https://www.fxstreet.com/news/usd-cad-dips-as-weak-us-nfp-data-and-rising-oil-prices-strengthen-loonie-202603061741,USD,USD/CAD dips as weak US NFP data and rising Oil prices strengthen Loonie,llm-sentiment-v1,bearish,medium,0.8,USD/CAD,"USD/CAD: The article indicates that the US Dollar (USD) weakened against the Canadian Dollar (CAD) due to softer-than-expected US Nonfarm Payrolls (NFP) data and rising oil prices, which strengthened the Loonie. This suggests a bearish sentiment for the USD."
2026-03-07,,https://www.fxstreet.com/news/gold-price-surges-after-weak-us-payrolls-shake-us-dollar-202603061735,USD,Gold price surges after weak US payrolls shake US Dollar,llm-sentiment-v1,bearish,medium,0.8,,"The article mentions that the US dollar weakened due to a weaker-than-expected US jobs report, which is a negative economic indicator for the US. Additionally, the risk-off market mood amid the Middle East conflict further suggests a bearish sentiment for the US dollar."
2026-03-07,,https://www.fxstreet.com/news/usd-chf-dips-on-us-job-contraction-geopolitical-tensions-202603061728,USD,"USD/CHF dips on US job contraction, geopolitical tensions",llm-sentiment-v1,bearish,medium,0.8,USD/CHF,"USD/CHF: The article mentions that the USD/CHF pair declined, indicating weakness in the US dollar. The decline is attributed to increased safe-haven demand for the Swiss franc amid economic and geopolitical uncertainty, which is generally bearish for the US dollar."
2026-03-07,,https://www.fxstreet.com/news/aud-usd-advances-on-us-employment-contraction-rba-rate-hike-outlook-202603061634,USD,"AUD/USD advances on US employment contraction, RBA rate hike outlook",llm-sentiment-v1,bullish,medium,0.8,AUD/USD,"AUD/USD: Inverse signal for quote currency - The article mentions that the AUD/USD pair is advancing, which indicates weakness in the US dollar. Additionally, it cites a much weaker-than-expected US employment report, which is a bearish signal for the US economy and the US dollar."
2026-03-07,,https://www.fxstreet.com/news/gold-slips-despite-escalating-us-iran-conflict-as-dollar-strengthens-202603061223,USD,Gold steadies after soft US jobs data but heads for weekly loss,llm-sentiment-v1,bearish,medium,0.8,,"The article mentions that the US Dollar (USD) eased after soft US Nonfarm Payrolls (NFP) data, which suggests economic weakness and a more dovish stance from the Federal Reserve, which is bearish for the USD."
2026-03-07,,https://www.fxstreet.com/news/usd-jpy-poised-to-test-15800-despite-weak-us-jobs-data-202603061525,USD,USD/JPY poised to test 158.00 despite weak US jobs data,llm-sentiment-v1,bullish,medium,0.8,USD/JPY,"USD/JPY: The article indicates that the USD/JPY pair is rising and challenging the 158.00 figure, suggesting strength in the US Dollar. Additionally, the article mentions that the US Dollar is bid during the week due to the deteriorating market mood in the Middle East conflict, further supporting a bullish sentiment for the USD."
2026-03-07,,https://www.fxstreet.com/news/usd-fed-cuts-repriced-on-higher-inflation-ing-202603061459,USD,USD: Fed cuts repriced on higher inflation – ING,llm-sentiment-v1,bearish,medium,0.8,,"The article suggests that expectations for Federal Reserve easing in 2026 have been reduced, indicating a less dovish stance from the central bank. This is bearish for the US dollar as it reduces the likelihood of early rate cuts, which would have been positive for the currency."
2026-03-07,,https://www.fxstreet.com/news/gbp-usd-weakens-despite-soft-us-jobs-data-202603061458,USD,GBP/USD trades flat despite soft US jobs data,llm-sentiment-v1,bullish,small,0.7,GBP/USD,"GBP/USD: Inverse signal for quote currency - The article mentions that the GBP/USD pair is trading flat despite weaker-than-expected US labor market data, which suggests a bearish sentiment for the US Dollar."
2026-03-07,,https://www.fxstreet.com/news/fed-wait-and-see-stance-after-weak-jobs-commerzbank-202603061442,USD,Fed: Wait-and-see stance after weak jobs – Commerzbank,llm-sentiment-v1,bearish,medium,0.8,,"The article reports that US employment fell significantly below expectations, which is a sign of economic weakness. This dovish economic data is likely to be bearish for the US dollar."
2026-03-07,,https://www.fxstreet.com/news/feds-daly-both-goals-are-risks-now-202603061424,USD,Fed’s Daly: Both goals are risks now,llm-sentiment-v1,bearish,medium,0.7,,"The article suggests that the Federal Reserve is concerned about inflation being above target, which indicates a dovish stance and potential for dovish monetary policy, which would be bearish for the US dollar."
2026-03-07,,https://www.marketwatch.com/story/i-find-this-very-worrying-a-friends-home-fell-into-foreclosure-what-on-earth-is-going-on-6ca57472?mod=mw_rss_topstories,USD,‘I find this very worrying’: A friend’s home fell into foreclosure. What on earth is going on?,llm-sentiment-v1,bearish,medium,0.7,,"The article discusses higher delinquency rates in Federal Housing Authority and Veterans Affairs home loans compared to conventional loans, which suggests economic weakness and could be negative for the US dollar."
2026-03-07,,https://www.thehindubusinessline.com/markets/forex/rupee-falls-6-paise-to-end-9170-against-us-dollar-amid-west-asia-crisis/article70711514.ece,USD,Rupee falls 6 paise to end 91.70 against US dollar amid West Asia crisis,llm-sentiment-v1,bearish,medium,0.8,,"The article indicates that the Indian rupee fell against the US dollar, which suggests a weakening of the USD. The decline in the rupee is attributed to heavy selling in domestic equities and withdrawal of foreign funds, both of which are bearish signals for the USD."
2026-03-07,,http://www.newsbtc.com/analysis/doge/dogecoin-doge-retreats-0-095/,USD,"Dogecoin (DOGE) Retreats, Market Eyes Potential Extended Pullback",llm-sentiment-v1,neutral,null,0.5,,The article is focused on the price movement of Dogecoin (DOGE) and does not contain any direct information about the US Dollar (USD). The article does not indicate any bullish or bearish sentiment for the USD.
2026-03-07,,https://www.thehindubusinessline.com/markets/forex/rupee-gains-2-paise-to-9162-against-us-dollar-in-early-trade/article70710153.ece,USD,Rupee gains 2 paise to 91.62 against US dollar in early trade,llm-sentiment-v1,bearish,small,0.8,,"The article mentions that the Indian rupee gained 2 paise against the US dollar, indicating a slight strengthening of the rupee relative to the USD. This suggests a bearish sentiment for the USD."
2026-03-07,,https://www.fxstreet.com/news/forex-today-us-dollar-firms-ahead-of-nfp-oil-surges-amid-middle-east-war-202603051952,USD,"Forex Today: US Dollar firms ahead of NFP, Oil surges amid Middle East war",llm-sentiment-v1,bullish,medium,0.8,,"The article indicates that the US Dollar is being supported by rising crude oil prices, which is a positive factor for the USD. The article also mentions potential disruptions in the Strait of Hormuz, which could further boost oil prices and provide additional support for the US Dollar."
2026-03-07,,https://slashdot.org/firehose.pl?op=view&amp;id=180912020,USD,Fed's Barkin: Do not have sense yet of implications of Iran war on economy - Forex Factory,llm-sentiment-v1,bearish,medium,0.7,,"The article mentions that a Fed official, Barkin, does not yet have a sense of the implications of a potential Iran war on the economy. This suggests uncertainty and potential economic weakness, which would be bearish for the US dollar."
2026-03-07,,https://www.thehindubusinessline.com/markets/forex/rupee-makes-smart-recovery-from-previous-days-lows/article70708354.ece,USD,Rupee makes smart recovery from previous days lows,llm-sentiment-v1,bearish,medium,0.8,,"The article indicates that the Indian Rupee has recovered from record lows against the US Dollar, suggesting weakness in the US Dollar. This is a bearish signal for the USD."
2026-03-07,,https://www.cnbc.com/2026/03/06/uae-mulls-freezing-iranian-assets-as-middle-east-conflict-escalates-wsj-.html,USD,UAE mulls freezing Iranian assets as Middle East conflict escalates: WSJ,llm-sentiment-v1,bearish,medium,0.8,,"The article suggests that the UAE is considering freezing Iranian assets, which could negatively impact Iran's economy and potentially lead to increased tensions in the Middle East. This could be seen as a bearish signal for the US dollar, as geopolitical instability in the region may drive investors towards safe-haven assets."
2026-03-07,,https://economictimes.indiatimes.com/markets/stocks/news/global-market-gold-bonds-or-dollar-which-is-the-best-safe-haven-right-now/articleshow/129133038.cms,USD,"Global Market | Gold, bonds or dollar-Which is the best safe haven right now?",llm-sentiment-v1,bullish,medium,0.7,,"The article suggests that the U.S. dollar has shown strength as a safe haven asset amid global market volatility, which is a bullish signal for the USD."
2026-03-07,,https://www.marketwatch.com/story/fed-utterly-paralyzed-as-iran-conflict-stokes-stagflation-fears-5d31f2cd?mod=mw_rss_topstories,USD,Fed ‘utterly paralyzed’ as Iran conflict stokes stagflation fears,llm-sentiment-v1,bearish,medium,0.8,,"The article suggests that the Fed is 'utterly paralyzed' due to concerns over stagflation, which is negative for the US economy and the US dollar. The weak jobs report and higher gas prices are also seen as bearish factors for the USD."
2026-03-07,,https://investinglive.com/news/investinglive-americas-fx-news-wrap-6-marweak-jobs-report-meets-oil-driven-inflation-risk-20260306/,EUR,investingLive Americas FX news wrap 6 Mar:Weak jobs report meets oil-driven inflation risk,keyword-sentiment-v1.1,bearish,medium,0.9,,EUR showing weakness with 3 negative indicators
2026-03-07,,https://www.fxstreet.com/news/ecbs-schnabel-iran-war-creates-upside-inflation-risks-202603061822,EUR,ECB’s Schnabel: Iran war creates upside inflation risks,keyword-sentiment-v1.1,bearish,small,0.75,,EUR showing weakness with 1 negative indicators
2026-03-07,,https://investinglive.com/news/investinglive-americas-fx-news-wrap-6-marweak-jobs-report-meets-oil-driven-inflation-risk-20260306/,EUR,investingLive Americas FX news wrap 6 Mar:Weak jobs report meets oil-driven inflation risk,llm-sentiment-v1,neutral,small,0.6,,"The article covers a mix of economic and geopolitical news, with no clear directional bias for the EUR. While the ECB's Schnabel comments on upside inflation risks are mildly bearish, the overall tone is neutral with no strong signals for the EUR."
2026-03-07,,https://www.fxstreet.com/news/ecbs-schnabel-iran-war-creates-upside-inflation-risks-202603061822,EUR,ECB’s Schnabel: Iran war creates upside inflation risks,llm-sentiment-v1,bearish,medium,0.7,,"The article mentions that the Iran war has created upside inflation risks, which could lead the ECB to adopt a more hawkish stance and raise interest rates, putting downward pressure on the EUR."
2026-03-07,,https://finance.yahoo.com/news/est-e-lauder-companies-moves-102136485.html,AUD,Estée Lauder Companies moves to fully acquire Forest Essentials,keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-03-07,,https://deeshaa.org/2026/03/06/bitcoin-the-brilliant-ponzi-scheme/,AUD,"Bitcoin, the Brilliant Ponzi Scheme",keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-03-07,,https://www.ozbargain.com.au/node/950744,AUD,Gooloo A3 Jump Starter 3000A with Air Compressor US$47.58 (~A$68.15) AU Stock Delivered @ GOOLOO Global Warehouse AliExpress,keyword-sentiment-v1.1,neutral,,0.3,,AUD mixed signals; markets consolidating
2026-03-07,,https://finance.yahoo.com/news/est-e-lauder-companies-moves-102136485.html,AUD,Estée Lauder Companies moves to fully acquire Forest Essentials,llm-sentiment-v1,neutral,null,0.2,,"The article is about Estée Lauder Companies acquiring Forest Essentials, which is not directly related to the Australian dollar (AUD) or the foreign exchange (FX) market."
2026-03-07,,https://deeshaa.org/2026/03/06/bitcoin-the-brilliant-ponzi-scheme/,AUD,"Bitcoin, the Brilliant Ponzi Scheme",llm-sentiment-v1,neutral,null,0.7,,"The article discusses Bitcoin and Ponzi schemes, which are not directly related to the Australian dollar (AUD). There are no mentions of the AUD or any factors that would impact its valuation, so the sentiment for the AUD is neutral."
2026-03-07,,https://www.ozbargain.com.au/node/950744,AUD,Gooloo A3 Jump Starter 3000A with Air Compressor US$47.58 (~A$68.15) AU Stock Delivered @ GOOLOO Global Warehouse AliExpress,llm-sentiment-v1,neutral,null,0.7,,"The article discusses a product deal for a Gooloo jump starter and air compressor, which does not contain any information directly related to the Australian dollar (AUD) or the Australian economy. Therefore, the sentiment for AUD is neutral."
